data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4691347,716,ZIM5768,5768,10/22/2017,2017,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Rioters (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),5,55,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Bulawayo24,Subnational,ZANU PF youth attacked a group of MDCT activists who were carrying out voter registration training in Chitungwiza. Several youth from the parties were injured in the clashes.,0,1552576746,ZWE
4692470,716,ZIM5766,5766,10/18/2017,2017,2,Protests,Protest with intervention,Protesters (Zimbabwe),,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Matabeleland South,Bulilima,Bulilima RDC,Solusi,-20.2545,28.0384,1,Bulawayo24,Subnational,Students at Solusi University boycotted classes and gathered to protest the introduction of a $90 development levy. The riot police dispersed the protest.,0,1552576747,ZWE
4692320,716,ZIM5767,5767,10/18/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,local source,Local,ZANU-PF youths attacked 2 MDC-T activists who were distributing flyers to encourage people to register to vote in Chitungwiza.,0,1552576747,ZWE
4692906,716,ZIM5765,5765,10/16/2017,2017,1,Explosions/Remote violence,Grenade,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,local source,Local,The wife of an MDC-T ward official in Chitungwiza was injured when ZANU-PF youths threw an explosive device onto the roof.,0,1552576748,ZWE
4693285,716,ZIM5763,5763,10/15/2017,2017,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,local source,Local,Police officers accused an MDC-T activist of operating a pirate taxi in Chitungwiza. They beat him with baton sticks and kicked him. They then poured boiling water over him.,0,1552576748,ZWE
4693233,716,ZIM5764,5764,10/15/2017,2017,1,Violence against civilians,Abduction/forced disappearance,ZANU-PF: Zimbabwe African National Union-Patriotic Front,Police Forces of Zimbabwe (1987-2017),3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,local source,Local,ZANU PF supporters attacked an MDC-T ward official and his wife in Chitungwiza. They beat them at the house and then abducted the official. At the councillor's house he was beaten further. The police then detained him for assaulting the councillor.,0,1552576748,ZWE
4693494,716,ZIM5762,5762,10/14/2017,2017,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,,,0,50,Southern Africa,Zimbabwe,Matabeleland South,Beitbridge,Beitbridge Town Council,Beitbridge,-22.2167,29.9833,1,Bulawayo24,Subnational,Truck drivers blocked off the border post at Beitbridge to protest new government regulations,0,1552576749,ZWE
4693901,716,ZIM5761,5761,10/12/2017,2017,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Newsday; Bulawayo24,National,There were skirmishes between vendors and police officers in Harare in the latest operation to clear the city of vendors. 79 people were arrested. Many of the vendors claim to be ZANU PF supporters.,0,1552576749,ZWE
4694294,716,ZIM5760,5760,10/10/2017,2017,1,Strategic developments,Looting/property destruction,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,2,Bulawayo24,Subnational,Property destruction: Municipal authorities destroyed 700 houses in Harare South.,0,1552576750,ZWE
4695058,716,ZIM5759,5759,10/7/2017,2017,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Rioters (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),5,55,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,New Zimbabwe,National,ZANU PF youths chased MDC-T mourners away from a funeral where they were singing opposition songs. The MDC-T mourners regrouped at a nearby house and were again attacked by the ZANU PF youths. They fought the ZANU youth.,0,1552576750,ZWE
4696115,716,ZIM5758,5758,10/3/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe,Mazowe RDC,Mazowe,-17.5166,30.9667,2,Bulawayo24,Subnational,"On 3 October, ZANU militia guarding Grace Mugabe's Arnold Farm in Mazowe beat the villagers living on the farm more violently than on the 1 October and ordered them to leave within 24 hours.",0,1552576752,ZWE
4696503,716,ZIM5757,5757,10/2/2017,2017,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Standard,National,Soldiers beat up Chitungwiza residents to punish them for the death of a soldier.,0,1552576752,ZWE
4696614,716,ZIM5756,5756,10/1/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe,Mazowe RDC,Mazowe,-17.5166,30.9667,2,Bulawayo24,Subnational,"On 1 October, ZANU militia guarding Grace Mugabe's Arnold Farm destroyed the villagers' crops and beat the villagers to pave way for the expansion of the First Family's business empire.",0,1552576752,ZWE
4696740,716,ZIM5755,5755,10/1/2017,2017,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zimbabwe Standard,National,Soldiers beat up Chitungwiza residents to punish them for the death of a soldier.,0,1552576752,ZWE
4697281,716,ZIM5753,5753,9/29/2017,2017,1,Protests,Excessive force against protesters,Protesters (Zimbabwe),#Tajamuka/Sesjikile,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,EWN; AFP,Regional,"Police used teargas and rubber bullets to break up a peaceful Tajamuka protest in Harare, leaving five injured. A reporter covering the protest was also beaten.",0,1552576753,ZWE
4699603,716,ZIM5750,5750,9/21/2017,2017,1,Riots,Violent demonstration,Rioters (Zimbabwe),Students (Zimbabwe),5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,Bulawayo24,Subnational,Students at the National University of Science and Technology attempted to force their way into the administration block to protest mismanagement of medical aid fees. The Riot Police suppressed the demonstration.,0,1552576756,ZWE
4699880,716,ZIM5749,5749,9/20/2017,2017,1,Riots,Mob violence,Rioters (Zimbabwe),,5,Civilians (Zimbabwe),Government of Zimbabwe (1987-2017),7,57,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.55,1,The Herald,National,A group of land-owners in Marondera barricaded their plot and threw stones at the Messenger of Court who had come to evict them. They then beat him.,0,1552576756,ZWE
4699879,716,ZIM5748,5748,9/20/2017,2017,1,Protests,Protest with intervention,Protesters (Zimbabwe),,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Newsday,National,"People attempting to register to vote became restless with the delays, so the Riot Police were called to suppress the protests.",0,1552576756,ZWE
4700154,716,ZIM5747,5747,9/19/2017,2017,1,Battles,Armed clash,Police Forces of Zimbabwe (1987-2017),,1,Militia (Miners),,3,13,Southern Africa,Zimbabwe,Matabeleland South,Umzingwane,Umzingwane RDC,Esigodini,-20.3,28.9333,1,The Chronicle,National,A gang of armed miners attacked a group of policemen in Esigodini. The policemen fled.,0,1552576756,ZWE
4700305,716,ZIM5746,5746,9/18/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Midlands,Gokwe South,Gokwe Town Council,Gokwe,-18.2166,28.9333,2,local source,Local,"An MDC-T activist in Madzivadzivo, Gokwe, was attacked by ZANU PF youths. They stoned him and threatened him with a knife.",0,1552576756,ZWE
4701015,716,ZIM5745,5745,9/16/2017,2017,1,Battles,Armed clash,Private Security Forces (Zimbabwe),,8,Militia (Miners),,3,38,Southern Africa,Zimbabwe,Manicaland,Mutare,Mutare RDC,Odzi,-18.9666,32.3833,1,Bulawayo24,Subnational,A militia from a mine opened fire on security guards at a rival mine in Odzi. 3 people were shot and injured.,0,1552576757,ZWE
4701863,716,ZIM5743,5743,9/12/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Newsday,National,"MDC-T senators protested Grace Mugabe at the opening of parliament, singing and holding placards.",0,1552576758,ZWE
4702010,716,ZIM5744,5744,9/12/2017,2017,1,Protests,Protest with intervention,Protesters (Zimbabwe),,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,Newsday,National,The Riot Police used teargas to disperse a crowd of 500 people who had gathered to witness the coronation of the Ndebele king.,0,1552576758,ZWE
4702761,716,ZIM5742,5742,9/9/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe,Mazowe RDC,Whitecliffe,-17.3833,31,1,local source,Local,"ZANU PF youths beat an MDC-T activist in Whitecliffe, when they saw him dropped off in an MDC-T vehicle.",0,1552576851,ZWE
4702769,716,ZIM5741,5741,9/9/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,local source,Local,2 MDC-T ward officials were attacked by ZANU-PF youths in Chitungwiza for campaigning.,0,1552576851,ZWE
4703732,716,ZIM5740,5740,9/6/2017,2017,1,Riots,Violent demonstration,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,,,0,50,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Bulawayo24,Subnational,"ZANU PF youths were bussed into Chitungwiza to violently protest against the town clerk, who is in a different ZANU faction.",0,1552576852,ZWE
4703897,716,ZIM5739,5739,9/5/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Epworth Local Board,Epworth,-17.8794,31.1244,1,local source,Local,"An MDC-T activist in Epworth was attacked by ZANU-PF supporters. They dragged him to a ZANU-PF house, where they beat him. They then organised for the police to arrest him for breaking a door at the house where he was beaten.",0,1552576853,ZWE
4704270,716,ZIM5738,5738,9/4/2017,2017,1,Riots,Violent demonstration,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Newsday,National,ZANU PF youths stormed the Chitungwiza council offices to demand the resignation of the town clerk,0,1552576853,ZWE
4705073,716,ZIM5734,5734,8/30/2017,2017,2,Riots,Mob violence,Rioters (Zimbabwe),,5,Civilians (Zimbabwe),,7,57,Southern Africa,Zimbabwe,Mashonaland West,Kadoma,Sanyati RDC,Chakari,-18.0667,29.85,1,The Herald,National,"30 gold panners raided a gold mine in Chakari and then attacked 6 people, including the owner of the mine.",0,1552576854,ZWE
4705172,716,ZIM5737,5737,8/30/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,ZPP,Local,A gang of ZANU-PF youths patrolled Mbare and beat up street vendors to force them to travel to the ZANU-PF solidarity rally in Harare.,0,1552576854,ZWE
4705174,716,ZIM5735,5735,8/30/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Bulawayo24,Subnational,"Thousands of ZANU PF supporters gathered at ZANU Headquarters in Harare to demonstrate their support for the First Lady, Grace Mugabe.",0,1552576854,ZWE
4705173,716,ZIM5736,5736,8/30/2017,2017,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),Military Forces of Zimbabwe (1987-2017) Central Intelligence Organization,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Bulawayo24,Subnational,A CIO officer was arrested and assaulted. His arm was broken by the police officers.,0,1552576854,ZWE
4706302,716,ZIM5733,5733,8/25/2017,2017,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,55,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,ZPP,Local,ZANU-PF youths from different factions threw stones and fought each other in a struggle to determine which faction would control the Mbare bus rank operations.,0,1552576855,ZWE
4706633,716,ZIM5732,5732,8/24/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Highfield,-17.8858,30.9919,1,ZPP,Local,A ZANU-PF youth beat a Highfield resident who resisted eviction in a redistribution of property by a ZANU land baron.,0,1552576855,ZWE
4706726,716,ZIM5731,5731,8/24/2017,2017,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017) Central Intelligence Organization,,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,ZPP,Local,A state agent assaulted a journalist who took a photograph of a car emblazoned with Mugabe's image.,0,1552576856,ZWE
4706822,716,ZIM5730,5730,8/23/2017,2017,1,Violence against civilians,Attack,Private Security Forces (Zimbabwe),,8,Civilians (Zimbabwe),,7,78,Southern Africa,Zimbabwe,Manicaland,Mutare,Mutare RDC,Marange,-19.25,32.2667,1,Zimbabwe Citizens Movement,Other,2 security guards from the Marange mine attacked a villager who was looking for his cattle.,0,1552576856,ZWE
4706943,716,ZIM5727,5727,8/23/2017,2017,1,Violence against civilians,Attack,COZWA: Children of the Zimbabwe War Veterans Association,,3,Civilians (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,New Zimbabwe,National,"Members of COZWA attacked a Mnangagwa ally, Energy Mutodi, at a Harare hotel, as part of the ongoing factional fighting.",0,1552576856,ZWE
4706993,716,ZIM5728,5728,8/23/2017,2017,2,Riots,Violent demonstration,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,,,0,50,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Newsday,National,ZANU PF youths protestest against the Chitungwiza town council.,0,1552576856,ZWE
4706969,716,ZIM5729,5729,8/23/2017,2017,2,Strategic developments,Looting/property destruction,Unidentified Armed Group (Zimbabwe),,3,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,33,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Bulawayo24,Subnational,"Property destruction: Part of Vice President Mnangagwa's Harare home was destroyed by a fire, started by unidentified attackers.",0,1552576856,ZWE
